target,model_name,target_transform,mae_mean,mae_std,rmse_mean,rmse_std,r2_mean,r2_std,spearman_mean,spearman_std,strategy,feature_set_name,feature_set_description,n_features,selection_candidate
ultimate_load_kn,CatBoost,none,0.217202821013672,0.13076834269859533,0.25608740223150517,0.1303951923426643,-6.758487859772397,15.738080945721254,-0.14974861227169373,0.5646222155468325,leave_one_treatment_out,all_cleaned,All cleaned metadata and image features after QC and collinearity pruning.,42,True
ultimate_load_kn,XGBoost,none,0.648555966715018,0.038097905720105206,0.6954155435864936,0.029293328871126383,-9.500784271650916,0.33781194300826956,0.11599671367364466,0.17081217113185415,leave_one_campaign_out,all_cleaned,All cleaned metadata and image features after QC and collinearity pruning.,42,True
ultimate_load_kn,CatBoost,none,0.6761641554435595,0.04982384290030957,0.7086065733274483,0.048416095364775195,-9.903833624691945,0.9220373857366987,0.18818911370343394,0.031103836235723003,leave_one_campaign_out,all_cleaned,All cleaned metadata and image features after QC and collinearity pruning.,42,True
ultimate_load_kn,RandomForest,none,0.6934484733245169,0.11319971055041719,0.7273095111805571,0.11006721873501919,-10.542161400041696,2.8752806605807373,0.2317326241711337,0.06068926255415007,leave_one_campaign_out,all_cleaned,All cleaned metadata and image features after QC and collinearity pruning.,42,True
ultimate_load_kn,GradientBoosting,none,0.7202023481814019,0.1422950104985655,0.7675507943503027,0.1304877387866308,-11.880698268786997,3.6785569047849096,0.11334930200869357,0.02801559521043607,leave_one_campaign_out,all_cleaned,All cleaned metadata and image features after QC and collinearity pruning.,42,True
ultimate_load_kn,RandomForest,none,0.17578331697931754,0.041716005903461514,0.2047690578698813,0.047697395322042875,0.5977010877677695,0.17436633365620338,0.7366431458149159,0.13444898180036616,group_shuffle,image_time_only,Image features plus ageing_days; excludes campaign/treatment shortcut metadata.,35,True
ultimate_load_kn,GradientBoosting,none,0.17979650922509371,0.051699748775440896,0.22606424233064532,0.05397540782534402,0.4687547647932576,0.33416156378414613,0.7390673882391583,0.13084893082185195,group_shuffle,image_time_only,Image features plus ageing_days; excludes campaign/treatment shortcut metadata.,35,True
ultimate_load_kn,XGBoost,none,0.18477446336746214,0.02794354522166842,0.22467632547739882,0.02601561580597938,0.48198097708951043,0.24695430114052075,0.7172565861714542,0.1430096927569641,group_shuffle,image_time_only,Image features plus ageing_days; excludes campaign/treatment shortcut metadata.,35,True
ultimate_load_kn,CatBoost,none,0.18590754819704305,0.0424023951520527,0.22072140237118515,0.05400446091215619,0.5510254393847414,0.11115032229550864,0.7232987428558657,0.12181567702918912,group_shuffle,image_time_only,Image features plus ageing_days; excludes campaign/treatment shortcut metadata.,35,True
ultimate_load_kn,GradientBoosting,none,0.2049301188704122,0.06759459759903423,0.2535149475571076,0.06599500136082902,-5.586972073046187,7.947042906688808,0.01037311665444148,0.6473025456063901,leave_one_treatment_out,image_time_only,Image features plus ageing_days; excludes campaign/treatment shortcut metadata.,35,True
ultimate_load_kn,RandomForest,none,0.20594695142563196,0.09196505738390112,0.2474627003416067,0.08238805944945261,-5.224725808045843,10.386738816492267,-0.03674186510120937,0.540998227835323,leave_one_treatment_out,image_time_only,Image features plus ageing_days; excludes campaign/treatment shortcut metadata.,35,True
ultimate_load_kn,CatBoost,none,0.22123305494800347,0.12581739080486193,0.27187895725546185,0.11973649542489216,-7.308060041164753,15.194373131810798,-0.17476656853800135,0.6159270379025259,leave_one_treatment_out,image_time_only,Image features plus ageing_days; excludes campaign/treatment shortcut metadata.,35,True
ultimate_load_kn,XGBoost,none,0.22649984612036006,0.0980837922170969,0.2722101632477094,0.088240942494217,-7.062922572039476,12.890769105303669,-0.10389060347223558,0.42405875437978874,leave_one_treatment_out,image_time_only,Image features plus ageing_days; excludes campaign/treatment shortcut metadata.,35,True
ultimate_load_kn,CatBoost,none,0.6892428166762079,0.036947710186555884,0.7204109746931552,0.03750347247185683,-10.26865458023012,0.5864686001695857,0.20428453520956608,0.018121193039433017,leave_one_campaign_out,image_time_only,Image features plus ageing_days; excludes campaign/treatment shortcut metadata.,35,True
ultimate_load_kn,RandomForest,none,0.6994114715608483,0.11088436531275075,0.7335357169383381,0.1076232065572496,-10.735386818769179,2.8171268818974324,0.23521116735827335,0.042843421673661945,leave_one_campaign_out,image_time_only,Image features plus ageing_days; excludes campaign/treatment shortcut metadata.,35,True
ultimate_load_kn,GradientBoosting,none,0.7077071144858119,0.16181665941833784,0.7631846520655847,0.13874082956082007,-11.753056216805037,3.933982140703829,0.08680413880195648,0.013831872634406142,leave_one_campaign_out,image_time_only,Image features plus ageing_days; excludes campaign/treatment shortcut metadata.,35,True
ultimate_load_kn,XGBoost,none,0.7228478242953618,0.16503006263053058,0.7732607155946332,0.14497591224835746,-12.101841518070167,4.18589432044658,0.04460752553661572,0.10861505526386935,leave_one_campaign_out,image_time_only,Image features plus ageing_days; excludes campaign/treatment shortcut metadata.,35,True
ultimate_load_kn,XGBoost,none,0.18662287893295287,0.03650299079086817,0.2424804211097372,0.05781206635816563,0.4036062182745529,0.32206832317583783,0.7136165326598516,0.15651213366823272,group_shuffle,image_only,Image features only; diagnostic ablation for shortcut dependence.,34,False
ultimate_load_kn,CatBoost,none,0.19287170083417257,0.05025370443674685,0.24260773096205046,0.05908472399308416,0.4540249698730599,0.14916947303123482,0.7269240368665126,0.10110311204660755,group_shuffle,image_only,Image features only; diagnostic ablation for shortcut dependence.,34,False
ultimate_load_kn,RandomForest,none,0.19598212022607056,0.0497098122012051,0.24065623506352737,0.060885542785804235,0.41985997111300505,0.27575642928682415,0.7475633063497235,0.16835171663664336,group_shuffle,image_only,Image features only; diagnostic ablation for shortcut dependence.,34,False
ultimate_load_kn,GradientBoosting,none,0.2006712362917149,0.06545709236139532,0.28030114918339377,0.07299885093539521,0.1392671797714923,0.5966321403060252,0.6347068879890887,0.25662359497227777,group_shuffle,image_only,Image features only; diagnostic ablation for shortcut dependence.,34,False
ultimate_load_kn,CatBoost,none,0.24598690487174021,0.1510319947412659,0.2932911956642115,0.14106591205538768,-10.446322047431758,21.0256730274458,0.03876140748667737,0.5340437440408683,leave_one_treatment_out,image_only,Image features only; diagnostic ablation for shortcut dependence.,34,False
ultimate_load_kn,GradientBoosting,none,0.249051541290809,0.10669232517249538,0.3145941982736939,0.10358903109489623,-12.52469489885501,19.055270635497898,0.11823779952571906,0.651965534743749,leave_one_treatment_out,image_only,Image features only; diagnostic ablation for shortcut dependence.,34,False
ultimate_load_kn,RandomForest,none,0.2538836830353166,0.12483581323176063,0.30198192924943,0.11545439639503552,-11.050495181547381,18.343379596092767,0.19878928287388364,0.5169507399239657,leave_one_treatment_out,image_only,Image features only; diagnostic ablation for shortcut dependence.,34,False
ultimate_load_kn,XGBoost,none,0.2670046750830595,0.11636816743646558,0.32450850545387544,0.10452494111808353,-11.428241787445328,17.987734883689345,-0.06859109942108288,0.5248325270306802,leave_one_treatment_out,image_only,Image features only; diagnostic ablation for shortcut dependence.,34,False
ultimate_load_kn,CatBoost,none,0.6892428166762079,0.036947710186555884,0.7204109746931552,0.03750347247185683,-10.26865458023012,0.5864686001695857,0.20428453520956608,0.018121193039433017,leave_one_campaign_out,image_only,Image features only; diagnostic ablation for shortcut dependence.,34,False
ultimate_load_kn,RandomForest,none,0.6978989269179912,0.11641115540718358,0.731865289044384,0.11301752716098473,-10.69083820804457,2.983078691305642,0.23260076871669894,0.04653508283577679,leave_one_campaign_out,image_only,Image features only; diagnostic ablation for shortcut dependence.,34,False
ultimate_load_kn,GradientBoosting,none,0.7039986531254203,0.1719789346997476,0.7597303473263484,0.14701380121432606,-11.6578058963565,4.191067445715091,0.10964929521700617,0.008016350776299763,leave_one_campaign_out,image_only,Image features only; diagnostic ablation for shortcut dependence.,34,False
ultimate_load_kn,XGBoost,none,0.7170291716853777,0.14254399894130648,0.7671576507178459,0.12162659799766547,-11.851048285278974,3.382673586730092,0.0402783942447559,0.16894263999569478,leave_one_campaign_out,image_only,Image features only; diagnostic ablation for shortcut dependence.,34,False
ultimate_load_kn,RandomForest,none,0.17438016594516573,0.02012648600672804,0.2141637471125662,0.01856863064421407,0.5118597368069626,0.2934811915848138,0.7782648431785568,0.11198553027650138,group_shuffle,metadata_only,Temporal and tabular metadata only; diagnostic ablation for campaign-confounding.,8,True
ultimate_load_kn,XGBoost,none,0.19337109212875364,0.02693922861519672,0.2341303450684225,0.0404350262849795,0.34062168994050507,0.6112012443683089,0.8201014065720639,0.07543262673723643,group_shuffle,metadata_only,Temporal and tabular metadata only; diagnostic ablation for campaign-confounding.,8,True
ultimate_load_kn,GradientBoosting,none,0.19615995524558696,0.032030439084833315,0.2395141292962283,0.0381011351694293,0.3123425879187678,0.563222759203456,0.7958064708102859,0.0868201250452781,group_shuffle,metadata_only,Temporal and tabular metadata only; diagnostic ablation for campaign-confounding.,8,True
ultimate_load_kn,CatBoost,none,0.20155017331870764,0.04231008538338668,0.2444682511841339,0.056486046451097345,0.2773032248218522,0.5819586155354098,0.7946127989743592,0.08905148515121568,group_shuffle,metadata_only,Temporal and tabular metadata only; diagnostic ablation for campaign-confounding.,8,True
ultimate_load_kn,RandomForest,none,0.2034040248033369,0.07599683394309326,0.2433498124477239,0.07425776706504505,-4.079093707464983,6.722426846700773,0.12169906914393443,0.593321268974736,leave_one_treatment_out,metadata_only,Temporal and tabular metadata only; diagnostic ablation for campaign-confounding.,8,True
ultimate_load_kn,CatBoost,none,0.2216435080666341,0.06427516028770992,0.26278979759480925,0.06333704866927929,-5.185204511287705,7.976711709148703,0.09995972937818282,0.3713744015960235,leave_one_treatment_out,metadata_only,Temporal and tabular metadata only; diagnostic ablation for campaign-confounding.,8,True
ultimate_load_kn,XGBoost,none,0.24282556142756548,0.058566088873129044,0.28838864262325115,0.053374228668950044,-7.257223897444756,11.261994076858542,0.07823255556699972,0.4514482802631436,leave_one_treatment_out,metadata_only,Temporal and tabular metadata only; diagnostic ablation for campaign-confounding.,8,True
ultimate_load_kn,GradientBoosting,none,0.24443764802682366,0.10166475211233579,0.28353148559380315,0.1045653547875301,-5.712254727253701,9.364580592373773,-0.12135642135642133,0.47698423612051166,leave_one_treatment_out,metadata_only,Temporal and tabular metadata only; diagnostic ablation for campaign-confounding.,8,True
ultimate_load_kn,GradientBoosting,none,0.482913496049189,0.044313114105743116,0.5198541490247499,0.051006838546363696,-4.934058559457349,1.4604686851300757,0.26787758172941084,0.212655987542929,leave_one_campaign_out,metadata_only,Temporal and tabular metadata only; diagnostic ablation for campaign-confounding.,8,True
ultimate_load_kn,XGBoost,none,0.4866886293888092,0.04308388141118135,0.5304797051026191,0.048159709405548486,-5.172542527294224,1.43083563114313,0.00798923398731835,0.34105954343647327,leave_one_campaign_out,metadata_only,Temporal and tabular metadata only; diagnostic ablation for campaign-confounding.,8,True
ultimate_load_kn,CatBoost,none,0.5171619222554408,0.03707841410149193,0.558588555627263,0.033728346698420036,-5.81767942778453,1.1731562248077514,0.25925948864360027,0.11066839354070677,leave_one_campaign_out,metadata_only,Temporal and tabular metadata only; diagnostic ablation for campaign-confounding.,8,True
ultimate_load_kn,RandomForest,none,0.5642465512014999,0.009646321168220414,0.6001733732776113,0.010884813182664672,-6.825556427224642,0.12381058012980457,0.3531445425884874,0.0172603752835553,leave_one_campaign_out,metadata_only,Temporal and tabular metadata only; diagnostic ablation for campaign-confounding.,8,True
